Time,w1,w2,PE
71.24,0.1280847,0.1355749,-115.8467
71.26,0.1237438,0.130435,-115.5191
71.28,0.119243,0.1251486,-115.1761
71.3,0.1145825,0.1196758,-114.8213
71.32,0.1097888,0.1140166,-114.458
71.34,0.104862,0.1082176,-114.0899
71.36,0.09981528,0.1022654,-113.7203
71.38,0.09463543,0.09618007,-113.3526
71.4,0.08933574,0.0899749,-112.9901
71.42,0.08392952,0.08358332,-112.6359
71.43999,0.0784301,0.07713181,-112.2932
71.46,0.07283746,0.07056712,-111.9648
71.48,0.06719156,0.06391587,-111.6533
71.5,0.06145244,0.0571581,-111.3613
71.52,0.05566007,0.05031377,-111.0911
71.54,0.04980111,0.04341619,-110.8449
71.56,0.04387558,0.03646534,-110.6245
71.58,0.03793673,0.02946788,-110.4319
71.6,0.0319313,0.02237055,-110.2682
71.62,0.02589924,0.01528655,-110.1349
71.64,0.01986718,0.008175905,-110.0331
71.66,0.01380849,0.001045291,-109.9633
71.68,0.007763115,-0.006105297,-109.9262
71.7,0.001717739,-0.01323591,-109.922
71.72,-0.004327637,-0.02035321,-109.9506
71.74,-0.01034638,-0.02744388,-110.012
71.76,-0.01633849,-0.0344946,-110.1054
71.78,-0.02230398,-0.04151868,-110.2303
71.8,-0.02821619,-0.04848285,-110.3857
71.82,-0.03408846,-0.05536712,-110.5703
71.84,-0.03988084,-0.06221145,-110.7827
71.86,-0.04561995,-0.06894924,-111.0212
71.88,-0.05129249,-0.0756138,-111.2839
71.9,-0.05685849,-0.08215187,-111.5688
71.92,-0.06233129,-0.08860338,-111.8735
71.93999,-0.06771088,-0.0949417,-112.1956
71.96,-0.07301056,-0.1011602,-112.5324
71.98,-0.07817709,-0.1072522,-112.8812
72.02,-0.08816395,-0.1189967,-113.6031
72.04,-0.09295765,-0.1246293,-113.97
72.06,-0.09759154,-0.1300954,-114.3366
72.08,-0.1021056,-0.1354151,-114.6994
72.1,-0.1064332,-0.1405417,-115.0553
72.12,-0.1106144,-0.1455018,-115.4009
72.14,-0.1146225,-0.1502422,-115.7328
72.16,-0.118484,-0.1548029,-116.0476
72.18,-0.1221592,-0.1591239,-116.3422
72.2,-0.1256479,-0.1632718,-116.6132
72.22,-0.1289769,-0.1671733,-116.8574
72.24,-0.1320795,-0.1708684,-117.072
72.26,-0.1349956,-0.1743239,-117.2539
72.28,-0.1377121,-0.177553,-117.4005
72.3,-0.1402421,-0.180549,-117.5091
72.32,-0.1425457,-0.183312,-117.5774
72.34,-0.1446363,-0.1858221,-117.6032
72.36,-0.1465271,-0.1880458,-117.5847
72.38,-0.1481783,-0.1900365,-117.52
72.4,-0.1496297,-0.1918075,-117.4078
72.42,-0.1508548,-0.1933056,-117.2469
72.43999,-0.1518535,-0.1945373,-117.0363
72.46,-0.1526258,-0.195516,-116.7757
72.48,-0.153185,-0.1962217,-116.4645
72.5,-0.1535179,-0.1967011,-116.103
72.52,-0.1536378,-0.1969075,-115.6912
72.54,-0.1535446,-0.1968476,-115.2297
72.56,-0.153225,-0.196528,-114.7196
72.58,-0.152679,-0.1959687,-114.1617
72.6,-0.1519467,-0.1951565,-113.5577
72.62,-0.1510012,-0.1940978,-112.9092
72.64,-0.1498428,-0.1927929,-112.218
72.66,-0.1484579,-0.1912283,-111.4863
72.68,-0.1468867,-0.1894107,-110.7166
72.7,-0.1451023,-0.1873734,-109.9116
72.72,-0.1431316,-0.1851163,-109.0738
72.74,-0.1409611,-0.1826196,-108.2064
72.76,-0.1386175,-0.1799232,-107.3124
72.78,-0.1360875,-0.1769937,-106.395
72.8,-0.1334111,-0.1738512,-105.4575
72.82,-0.1305482,-0.1705355,-104.5034
72.84,-0.1275388,-0.1670002,-103.5361
72.86,-0.124343,-0.1632584,-102.5591
72.88,-0.1210007,-0.1593502,-101.5761
72.9,-0.1175253,-0.155269,-100.5906
72.92,-0.1139167,-0.1510079,-99.60616
72.93999,-0.1101483,-0.1465804,-98.62629
72.96,-0.1062601,-0.1419998,-97.65458
72.98,-0.1022254,-0.1372527,-96.69446
73.02,-0.09386311,-0.1273524,-94.82259
73.04,-0.08950885,-0.1221725,-93.91727
73.06,-0.08506137,-0.1168861,-93.0367
73.08,-0.08052068,-0.1115066,-92.18372
73.1,-0.07588678,-0.1059738,-91.36118
73.12,-0.0711863,-0.1003546,-90.57195
73.14,-0.06640592,-0.09463543,-89.8185
73.16,-0.06153234,-0.08880977,-89.10336
73.18,-0.05660549,-0.08291753,-88.42897
73.2,-0.05161206,-0.07692541,-87.79739
73.22,-0.04656537,-0.07088669,-87.21073
73.24,-0.04147873,-0.06476142,-86.67073
73.26,-0.03633884,-0.05860286,-86.17915
73.28,-0.03119893,-0.05237772,-85.73742
73.3,-0.02601909,-0.04612595,-85.34679
73.32,-0.02079929,-0.03983423,-85.00838
73.34,-0.01552623,-0.03352254,-84.72328
73.36,-0.01026649,-0.02717756,-84.49248
73.38,-0.004993427,-0.0208126,-84.31647
73.4,0.0002929477,-0.01442768,-84.19585
73.42,0.005592639,-0.008042747,-84.13097
73.43999,0.01089233,-0.001677792,-84.12207
73.46,0.01616539,0.004693822,-84.16903
73.48,0.02142513,0.01101217,-84.27172
73.5,0.02667156,0.01736381,-84.42956
73.52,0.03187804,0.02368216,-84.64236
73.54,0.03708452,0.02994725,-84.90933
73.56,0.04226437,0.03615241,-85.22966
73.58,0.04739095,0.04234426,-85.60227
73.6,0.05247759,0.04844956,-86.02612
73.62,0.05751097,0.05450159,-86.49973
73.64,0.0625044,0.06050702,-87.02159
73.66,0.06740461,0.06641258,-87.59019
73.68,0.07226488,0.0722449,-88.20344
73.7,0.07707188,0.078004,-88.85957
73.72,0.08178568,0.08364324,-89.55653
73.74,0.08640627,0.08919593,-90.29187
73.76,0.09096027,0.09464875,-91.06318
73.78,0.09542107,0.09997507,-91.86806
73.8,0.09980197,0.1051816,-92.70374
73.82,0.104063,0.1102615,-93.56747
73.84,0.1082176,0.1152017,-94.4563
73.86,0.1122656,0.120002,-95.36721
73.88,0.1161937,0.1246626,-96.29705
73.9,0.1199621,0.1291633,-97.24264
73.92,0.1236506,0.1335442,-98.20054
73.93999,0.1271793,0.1377254,-99.16777
73.96,0.1305881,0.1417268,-100.1406
73.98,0.1338239,0.1455617,-101.1159
74.02,0.1398825,0.1526391,-103.0592
74.04,0.1426789,0.1559081,-104.0206
74.06,0.1452754,0.1589774,-104.9705
74.08,0.1477122,0.1618203,-105.9055
74.1,0.1499892,0.1644436,-106.8224
74.12,0.1520798,0.166867,-107.7179
74.14,0.1539707,0.1690708,-108.5889
74.16,0.1556884,0.1710349,-109.4325
74.18,0.1572064,0.1727859,-110.2458
74.2,0.158538,0.1743106,-111.0261
74.22,0.1596698,0.1755955,-111.7711
74.24,0.1606019,0.1766475,-112.4781
74.26,0.1612944,0.1774331,-113.1454
74.28,0.1618004,0.178019,-113.7708
74.3,0.1621199,0.1783319,-114.3528
74.32,0.1622265,0.1783919,-114.8899
74.34,0.1621199,0.1782188,-115.3811
74.36,0.1618004,0.1777727,-115.8253
74.38,0.1612677,0.1770869,-116.222
74.4,0.1605354,0.1761615,-116.5709
74.42,0.1595899,0.1749763,-116.8717
74.43999,0.1584315,0.1735382,-117.1248
74.46,0.1570466,0.1718671,-117.3307
74.48,0.1554753,0.1699696,-117.4898
74.5,0.153691,0.1678058,-117.6034
74.52,0.1517203,0.1654223,-117.6728
74.54,0.1495498,0.1627924,-117.6992
74.56,0.1471663,0.1599295,-117.6845
74.58,0.1445963,0.1568336,-117.6305
74.6,0.1418266,0.1535446,-117.5394
74.62,0.1389105,0.1500425,-117.4136
74.64,0.1357546,0.1463207,-117.2553
74.66,0.132439,0.1423659,-117.0675
74.68,0.1289902,0.138238,-116.8526
74.7,0.125355,0.1338838,-116.6136
74.72,0.12156,0.1293764,-116.3534
74.74,0.1176052,0.1246626,-116.0751
74.76,0.1135039,0.1198023,-115.7817
74.78,0.1092296,0.114749,-115.4761
74.8,0.104862,0.1095358,-115.1618
74.82,0.1003745,0.1041629,-114.8415
74.84,0.09572733,0.09866346,-114.5182
74.86,0.09097359,0.09299759,-114.1952
74.88,0.08611332,0.08722519,-113.8752
74.9,0.08117315,0.08132628,-113.5609
74.92,0.07611315,0.07532085,-113.2553
74.93999,0.07097325,0.06919558,-112.9607
74.96,0.06576677,0.06297711,-112.6797
74.98,0.06048039,0.05666541,-112.4147
75.02,0.0497079,0.04380234,-111.9406
75.04,0.04424842,0.0372776,-111.7354
75.06,0.03873568,0.03070625,-111.5536
75.08,0.03318299,0.02408829,-111.3967
75.1,0.02759035,0.01745702,-111.2656
75.12,0.02199771,0.01076583,-111.1618
75.14,0.01636513,0.004074637,-111.0856
75.16,0.01074586,-0.002609898,-111.0378
75.18,0.005126585,-0.009287775,-111.0186
75.2,-0.0005060007,-0.01597897,-111.0283
75.22,-0.006111955,-0.02262355,-111.0666
75.24,-0.01170459,-0.02924817,-111.1334
75.25999,-0.01724397,-0.03585281,-111.228
75.28,-0.02275671,-0.04242416,-111.3496
75.3,-0.02822951,-0.04895556,-111.4976
75.32,-0.03367567,-0.05541373,-111.6705
75.34,-0.03904194,-0.06181863,-111.8672
75.36,-0.044315,-0.06811701,-112.0862
75.38,-0.04952148,-0.07432217,-112.3254
75.4,-0.0546747,-0.0804541,-112.5831
75.42,-0.05970807,-0.08647285,-112.8573
75.43999,-0.06467487,-0.09238506,-113.1456
75.46,-0.06953514,-0.09815747,-113.4457
75.48,-0.07427557,-0.1037967,-113.7552
75.5,-0.07889615,-0.1093228,-114.0713
75.52,-0.08342353,-0.1147157,-114.3916
75.54,-0.08781774,-0.1199288,-114.7132
75.56,-0.09209211,-0.1250221,-115.0331
75.58,-0.09619338,-0.1299223,-115.3485
75.6,-0.1001349,-0.1346494,-115.6566
75.62,-0.1039299,-0.1392101,-115.9544
75.64,-0.1075917,-0.1435777,-116.2387
75.66,-0.1110805,-0.1477522,-116.5071
75.68,-0.1144094,-0.1517336,-116.7564
75.7,-0.1175786,-0.1555153,-116.9841
75.72,-0.1205613,-0.1590973,-117.1871
75.74,-0.1233576,-0.1624595,-117.3632
75.75999,-0.1259675,-0.165622,-117.5098
75.78,-0.1283644,-0.1685448,-117.6245
75.8,-0.1305881,-0.1712546,-117.7052
75.82,-0.1326387,-0.1737247,-117.75
75.84,-0.134463,-0.1759617,-117.757
75.86,-0.1361009,-0.1779591,-117.7247
75.88,-0.137539,-0.1797035,-117.6516
75.9,-0.138764,-0.1812215,-117.5366
75.92,-0.1398026,-0.1825197,-117.3788
75.93999,-0.1406415,-0.183585,-117.1776
75.96,-0.1412408,-0.1843906,-116.9325
75.98,-0.1416669,-0.1849366,-116.6434
76.02,-0.1418533,-0.1852894,-115.9336
76.04,-0.1416536,-0.185123,-115.5139
76.06,-0.1412674,-0.1847102,-115.0521
76.08,-0.1406415,-0.184071,-114.5491
76.1,-0.1398426,-0.1831855,-114.0064
76.12,-0.1388572,-0.182067,-113.4254
76.14,-0.1376854,-0.1807421,-112.8081
76.16,-0.1362873,-0.1791642,-112.156
76.18,-0.134716,-0.1773665,-111.4716
76.2,-0.1329716,-0.1753425,-110.7572
76.22,-0.1310275,-0.1730988,-110.0152
76.24,-0.1289236,-0.1706554,-109.2483
76.25999,-0.1266466,-0.1679922,-108.4592
76.28,-0.1241965,-0.165136,-107.6508
76.3,-0.1215999,-0.16208,-106.8259
76.32,-0.1188436,-0.1588176,-105.9878
76.34,-0.1159141,-0.1553821,-105.1395
76.36,-0.1128515,-0.1517802,-104.284
76.38,-0.1096423,-0.1479985,-103.4247
76.4,-0.1062868,-0.1440304,-102.5645
76.42,-0.102798,-0.1398959,-101.7068
76.43999,-0.09920275,-0.1356148,-100.8548
76.46,-0.09547433,-0.1311873,-100.0115
76.48,-0.09163938,-0.1266,-99.1799
76.5,-0.08771122,-0.1218995,-98.36311
76.52,-0.08366321,-0.1170593,-97.56386
76.54,-0.07952199,-0.1120925,-96.78518
76.56,-0.07527425,-0.1070258,-96.02973
76.58,-0.07095993,-0.101826,-95.30018
76.6,-0.06653909,-0.09654626,-94.59904
76.62,-0.06206497,-0.09116001,-93.92882
76.64,-0.05748434,-0.0856739,-93.29166
76.66,-0.05285043,-0.08008792,-92.68996
76.68,-0.0481899,-0.07443535,-92.12572
76.7,-0.04344948,-0.06871622,-91.6007
76.72,-0.03865578,-0.06295048,-91.11668
76.74,-0.03383546,-0.05712481,-90.67526
76.75999,-0.02896188,-0.0512259,-90.27775
76.78,-0.02407498,-0.04529371,-89.92564
76.8,-0.01913481,-0.03934155,-89.6199
76.82,-0.01416802,-0.03332946,-89.36151
76.84,-0.009187906,-0.02730406,-89.15152
76.86,-0.004194479,-0.02123871,-88.99043
76.88,0.0007989483,-0.01519333,-88.87888
76.9,0.005805691,-0.009127985,-88.81699
76.92,0.0107858,-0.003075951,-88.80505
76.93999,0.01577923,0.002969425,-88.84296
76.96,0.02075934,0.009014801,-88.93062
76.98,0.02571282,0.01504686,-89.06783
77.02,0.03556652,0.02700445,-89.4887
77.04,0.0404401,0.03291002,-89.77099
77.06,0.04527374,0.03878228,-90.09983
77.08,0.05006743,0.04463458,-90.47424
77.1,0.05479454,0.05038701,-90.89306
77.12,0.05949502,0.05604623,-91.35468
77.14,0.06414223,0.06165884,-91.85753
77.16,0.06873619,0.06719156,-92.40007
77.18,0.07323693,0.07265104,-92.98048
77.2,0.07769773,0.07803728,-93.59674
77.22,0.082052,0.08329702,-94.24702
77.24,0.08632637,0.08843692,-94.92878
77.25999,0.09050754,0.09350359,-95.63964
77.28,0.09460881,0.09841713,-96.37727
77.3,0.09863017,0.1031975,-97.13908
77.32,0.1025317,0.1078713,-97.92238
77.34,0.1063001,0.112412,-98.72442
77.36,0.1099752,0.1168063,-99.54233
77.38,0.1135172,0.1210473,-100.3733
77.4,0.1169261,0.125122,-101.2141
77.42,0.1202284,0.1290368,-102.0619
77.43999,0.1233709,0.1327919,-102.9136
77.46,0.126407,0.1363738,-103.7661
77.48,0.1292965,0.139776,-104.6165
77.5,0.1320262,0.1430118,-105.4616
77.52,0.1346095,0.1460411,-106.2984
77.54,0.1370063,0.148884,-107.1239
77.56,0.13927,0.1515206,-107.935
77.58,0.1413473,0.153964,-108.729
77.6,0.1432648,0.156221,-109.5031
77.62,0.1450091,0.1582384,-110.2545
77.64,0.1465671,0.160076,-110.9807
77.66,0.1479386,0.1616805,-111.6793
77.68,0.1491237,0.1630521,-112.3479
77.7,0.1501357,0.1642172,-112.9843
77.72,0.1509347,0.1651027,-113.5868
77.74,0.1515738,0.1657751,-114.1535
77.75999,0.1520132,0.1662279,-114.6826
77.78,0.1522396,0.1664409,-115.173
77.8,0.1522929,0.1664276,-115.6236
77.82,0.1521464,0.1661813,-116.0334
77.84,0.1518002,0.1656886,-116.4018
77.86,0.1512542,0.1649695,-116.7283
77.88,0.1505219,0.1640174,-117.0127
77.9,0.1495898,0.1628257,-117.2551
77.92,0.1484579,0.1614009,-117.4557
77.93999,0.147113,0.1597564,-117.615
77.96,0.1456083,0.1578988,-117.7338
77.98,0.1438773,0.1558016,-117.8131
78.02,0.1399092,0.150928,-117.858
78.04,0.1376322,0.148165,-117.8265
78.06,0.1351954,0.1451822,-117.7613
78.08,0.1325722,0.142033,-117.6645
78.1,0.1297892,0.1386242,-117.5379
78.12,0.1268331,0.1350423,-117.3839
78.14,0.1237038,0.1312672,-117.2049
78.16,0.1204282,0.1273124,-117.0033
78.18,0.117006,0.1231845,-116.7815
78.2,0.113424,0.1188702,-116.5422
78.22,0.1097089,0.1144027,-116.2881
78.24,0.1058473,0.1097822,-116.0217
78.25999,0.1018659,0.1049818,-115.746
78.28,0.09776465,0.100035,-115.4633
78.3,0.09351691,0.09495501,-115.1767
78.32,0.08918927,0.08973522,-114.8884
78.34,0.08474179,0.08438892,-114.6014
78.36,0.08018778,0.07892279,-114.3179
78.38,0.07554056,0.0733368,-114.0407
78.4,0.07080014,0.06765095,-113.7719
78.42,0.06599314,0.06190518,-113.5137
78.43999,0.06109292,0.05604623,-113.2683
78.46,0.05613944,0.05008075,-113.0377
78.48,0.05113269,0.04406866,-112.8237
78.5,0.04607269,0.03797668,-112.628
78.52,0.04098605,0.03185807,-112.4522
78.54,0.03584615,0.02566622,-112.2976
78.56,0.03069293,0.01947437,-112.1651
78.58,0.02549977,0.01323591,-112.0561
78.6,0.02026666,0.006964167,-111.9711
78.62,0.01504686,0.0006724482,-111.9109
78.64,0.009827065,-0.005605954,-111.8759
78.66,0.004593953,-0.01190433,-111.8665
78.68,-0.0006391587,-0.01816942,-111.8825
78.7,-0.005845639,-0.02443451,-111.9239
78.72,-0.01101217,-0.03063967,-111.9904
78.74,-0.01616539,-0.03682486,-112.0813
78.75999,-0.02127866,-0.04301005,-112.1962
78.78,-0.02633866,-0.04911535,-112.334
78.8,-0.03135872,-0.05514075,-112.4935
78.82,-0.03633884,-0.06110623,-112.6738
78.84,-0.04122574,-0.06700514,-112.8733
78.86,-0.04607269,-0.0728308,-113.0904
78.88,-0.05082643,-0.07854328,-113.3236
78.9,-0.05548697,-0.08415589,-113.5709
78.92,-0.06004097,-0.0896753,-113.8302
78.93999,-0.06451508,-0.0950682,-114.0995
78.96,-0.06889598,-0.1003213,-114.3767
78.98,-0.07318367,-0.1054412,-114.6593
79.02,-0.08137289,-0.1153282,-115.2314
79.04,-0.08528773,-0.1200287,-115.516
79.06,-0.0890428,-0.1245893,-115.7962
79.08,-0.09271796,-0.1289769,-116.0696
79.1,-0.0962067,-0.133198,-116.3335
79.12,-0.09956228,-0.1372394,-116.5853
79.14,-0.1027581,-0.1411209,-116.8226
79.16,-0.1057808,-0.1448027,-117.043
79.18,-0.108657,-0.1482715,-117.2439
79.2,-0.1113601,-0.1515605,-117.423
79.22,-0.1139034,-0.1546564,-117.5781
79.24,-0.1162869,-0.1575526,-117.7072
79.25999,-0.118484,-0.1602291,-117.8082
79.28,-0.1204947,-0.1626792,-117.8793
79.3,-0.1223456,-0.1649562,-117.9187
79.32,-0.1239968,-0.1669802,-117.9249
79.34,-0.1254615,-0.1687712,-117.8966
79.36,-0.1267265,-0.1703491,-117.8326
79.38,-0.1278184,-0.1717273,-117.7319
79.4,-0.1287239,-0.1728591,-117.5939
79.42,-0.1294163,-0.1737846,-117.4178
79.43999,-0.1299223,-0.1744371,-117.2036
79.46,-0.1302419,-0.1748632,-116.9509
79.48,-0.1304017,-0.1750962,-116.6599
79.5,-0.1303351,-0.1750696,-116.3309
79.52,-0.1300954,-0.1748432,-115.9646
79.54,-0.1296693,-0.1743838,-115.5616
79.56,-0.1290435,-0.1736781,-115.1229
79.58,-0.1282578,-0.1727726,-114.6497
79.6,-0.1272725,-0.1716474,-114.1433
79.62,-0.1260874,-0.1703158,-113.6054
79.64,-0.1247425,-0.1687379,-113.0375
79.66,-0.1232112,-0.1669602,-112.4417
79.68,-0.12152,-0.1649961,-111.8201
79.7,-0.1196558,-0.1628057,-111.1748
79.72,-0.1176185,-0.1604089,-110.5081
79.74,-0.115448,-0.1578256,-109.8225
79.75999,-0.1131045,-0.1550626,-109.1204
79.78,-0.1106144,-0.1520998,-108.4046
79.8,-0.1079779,-0.1489639,-107.6776
79.82,-0.1052082,-0.1456416,-106.9422
79.84,-0.1022787,-0.1421729,-106.2012
79.86,-0.09921607,-0.1385177,-105.4573
79.88,-0.0960336,-0.1347027,-104.7135
79.9,-0.09274459,-0.1307546,-103.9725
79.92,-0.08932243,-0.12664,-103.2369
79.93999,-0.08578042,-0.1223922,-102.5097
79.96,-0.08211858,-0.1180047,-101.7935
79.98,-0.07836352,-0.1134706,-101.0912
80.02,-0.07057377,-0.104063,-99.7382
80.04,-0.06656571,-0.09918944,-99.09245
80.06,-0.06245113,-0.09422264,-98.47031
80.08,-0.05825665,-0.08914932,-97.87408
80.1,-0.05399559,-0.0839961,-97.30593
80.12,-0.04966796,-0.07871639,-96.76788
80.14,-0.04528706,-0.07339007,-96.26194
80.16,-0.04083958,-0.0679905,-95.7898
80.18,-0.03633884,-0.06251105,-95.35315
80.2,-0.03178483,-0.05699165,-94.95361
80.22,-0.02720419,-0.05142564,-94.59247
80.24,-0.02262355,-0.04583966,-94.27092
80.25999,-0.01798965,-0.04017379,-93.98982
80.28,-0.01331581,-0.03447462,-93.75037
80.3,-0.008641958,-0.02877546,-93.55344
80.32,-0.003941479,-0.023043,-93.39949
80.34,0.0007590009,-0.01729723,-93.28917
80.36,0.00545948,-0.01151151,-93.22276
80.38,0.01017328,-0.005752428,-93.20059
80.42,0.01956092,0.005719139,-93.28897
80.43999,0.02423477,0.01145159,-93.39896
80.46,0.02892193,0.01715076,-93.55242
80.48,0.03356915,0.02280998,-93.74902
80.5,0.0381631,0.02846919,-93.98785
80.52,0.04274374,0.03405517,-94.26826
80.54,0.04727111,0.03958124,-94.58907
80.56,0.05174522,0.04504737,-94.94923
80.58,0.05617939,0.05044693,-95.34727
80.6,0.0605736,0.05577325,-95.78198
80.62,0.06491455,0.06104631,-96.25173
80.64,0.06916229,0.06623282,-96.75505
80.66,0.07335678,0.07133943,-97.29
80.68,0.07747136,0.07634617,-97.85478
80.7,0.08150605,0.08125305,-98.44727
80.72,0.08546084,0.08605339,-99.06541
80.74,0.08930911,0.09074056,-99.70702
80.75999,0.09307749,0.09530788,-100.3696
80.78,0.09675264,0.09971541,-101.0508
80.8,0.100308,0.1040231,-101.7482
80.82,0.1037701,0.1081843,-102.4591
80.84,0.1071257,0.1122056,-103.1809
80.86,0.1103348,0.1160672,-103.9112
80.88,0.1134374,0.119789,-104.647
80.9,0.1164201,0.1233377,-105.3857
80.92,0.1192564,0.1267532,-106.1246
80.93999,0.1219595,0.1299756,-106.8609
80.96,0.1244895,0.1330182,-107.592
80.98,0.1268863,0.1358878,-108.315
81.02,0.1312273,0.141041,-109.7262
81.04,0.1331714,0.143338,-110.4093
81.06,0.1349424,0.1454486,-111.0742
81.08,0.1365536,0.147346,-111.7185
81.1,0.138005,0.1490372,-112.3401
81.12,0.1392833,0.1505219,-112.9367
81.14,0.1403885,0.1517935,-113.5064
81.16,0.141294,0.1528721,-114.0474
81.18,0.1420663,0.1537376,-114.558
81.2,0.1426389,0.1543635,-115.0369
81.22,0.1430251,0.1547763,-115.4826
81.24,0.1432248,0.154956,-115.8939
81.25999,0.1432514,0.1549228,-116.27
81.28,0.1431183,0.1546831,-116.6102
81.3,0.1427854,0.1542037,-116.9139
81.32,0.1422661,0.1535113,-117.1807
81.34,0.1415603,0.1526191,-117.4107
81.36,0.1406549,0.1514939,-117.6039
81.38,0.1395763,0.1501623,-117.7606
81.4,0.1383113,0.1485711,-117.8812
81.42,0.1368598,0.1467868,-117.9665
81.43999,0.135262,0.1448161,-118.0175
81.46,0.1334776,0.1425923,-118.035
81.48,0.1315202,0.1402021,-118.0205
81.5,0.1294163,0.1375922,-117.9754
81.52,0.127126,0.1347959,-117.9013
81.54,0.1246759,0.1317932,-117.7996
81.56,0.122066,0.1285974,-117.6727
81.58,0.119283,0.1252019,-117.5222
81.6,0.1163935,0.1216465,-117.3503
81.62,0.1133175,0.1178981,-117.1591
81.64,0.1101084,0.1140033,-116.951
81.66,0.1067528,0.109942,-116.728
81.68,0.1032907,0.1057142,-116.4928
81.7,0.09970876,0.1013599,-116.2474
81.72,0.09599365,0.09684586,-115.9944
81.74,0.0921587,0.09218533,-115.7362
81.75999,0.08821721,0.08739829,-115.4748
81.78,0.08414258,0.08249142,-115.213
81.8,0.08000136,0.07744472,-114.9529
81.82,0.07579357,0.07230483,-114.6965
81.84,0.07146593,0.06705174,-114.4462
81.86,0.06709835,0.0617121,-114.2039
81.88,0.06263755,0.05629257,-113.9716
81.9,0.05811018,0.05077983,-113.751
81.92,0.05351622,0.04519385,-113.544
81.93999,0.04884238,0.03952797,-113.3522
81.96,0.04415521,0.03380217,-113.1771
81.98,0.03941479,0.02802311,-113.0199
82.02,0.02982741,0.01633184,-112.7641
82.04,0.02499377,0.01043959,-112.6675
82.06,0.02014682,0.004554006,-112.5926
82.08,0.01527323,-0.001378186,-112.54
82.1,0.01039964,-0.00730372,-112.5102
82.12,0.005552691,-0.01319596,-112.5033
82.14,0.0007057377,-0.01910818,-112.5193
82.16,-0.004114584,-0.02500043,-112.5581
82.18,-0.008934906,-0.03085938,-112.6194
82.2,-0.01371528,-0.03667839,-112.7027
82.22,-0.01845571,-0.04244413,-112.8075
82.24,-0.02315619,-0.0481899,-112.9327
82.25999,-0.0278034,-0.05389573,-113.0776
82.28,-0.0324373,-0.05948836,-113.2412
82.3,-0.036978,-0.0650344,-113.4219
82.32,-0.04145211,-0.07048056,-113.6187
82.34,-0.04584632,-0.07584018,-113.8299
82.36,-0.05017396,-0.08111323,-114.0539
82.38,-0.0544217,-0.08625314,-114.2887
82.4,-0.05858955,-0.09130649,-114.5327
82.42,-0.06263755,-0.09625331,-114.7841
82.43999,-0.06659234,-0.1010537,-115.0405
82.46,-0.0704273,-0.1057741,-115.3001
82.48,-0.07415573,-0.1102882,-115.5606
82.5,-0.07776431,-0.114709,-115.8199
82.52,-0.08123973,-0.1189767,-116.0757
82.54,-0.08460863,-0.123078,-116.3257
82.56,-0.08784437,-0.1270128,-116.5679
82.58,-0.09093364,-0.1307878,-116.7999
82.6,-0.09388975,-0.1343964,-117.0194
82.62,-0.09668607,-0.1378452,-117.2244
82.64,-0.09933592,-0.1411409,-117.4128
82.66,-0.101826,-0.1441969,-117.5825
82.68,-0.1041962,-0.1470797,-117.7316
82.7,-0.10638,-0.1497829,-117.8582
82.72,-0.1083907,-0.1522729,-117.9605
82.74,-0.1102416,-0.1545566,-118.0368
82.75999,-0.1119194,-0.1566471,-118.0859
82.78,-0.1134374,-0.158518,-118.1061
82.8,-0.1147823,-0.1601958,-118.0964
82.82,-0.115954,-0.1616539,-118.0559
82.84,-0.1169527,-0.1629122,-117.9835
82.86,-0.1177783,-0.1639309,-117.8786
82.88,-0.1184175,-0.1647631,-117.7407
82.9,-0.1188702,-0.1653623,-117.5695
82.92,-0.1191631,-0.1657485,-117.3648
82.93999,-0.1192697,-0.1659283,-117.1268
82.96,-0.1191898,-0.1658816,-116.8557
82.98,-0.1189634,-0.1656353,-116.5519
83.02,-0.1179381,-0.1644702,-115.8492
83.04,-0.1171525,-0.1635514,-115.452
83.06,-0.116207,-0.1624462,-115.0259
83.08,-0.1150885,-0.1611346,-114.5722
83.1,-0.1137969,-0.1596166,-114.0923
83.12,-0.1123455,-0.1578855,-113.588
83.14,-0.1107476,-0.155968,-113.0609
83.16,-0.1089766,-0.1538841,-112.5131
83.18,-0.1070591,-0.1515938,-111.9464
83.2,-0.1050218,-0.1490971,-111.3631
83.22,-0.102798,-0.1464339,-110.7653
83.24,-0.1004544,-0.1435976,-110.1554
